model,method,has_negative,negative_mass
LLaVA-1.5,L-VASE,True,47408.0
LLaVA-1.5,L-VASE,True,60584.19140625
LLaVA-1.5,L-VASE,True,145178.625
LLaVA-1.5,L-VASE,True,12857.9453125
LLaVA-1.5,L-VASE,True,95273.796875
LLaVA-1.5,L-VASE,True,75214.1640625
LLaVA-1.5,L-VASE,True,76862.09375
LLaVA-1.5,L-VASE,True,58848.50390625
LLaVA-1.5,L-VASE,True,102582.53125
LLaVA-1.5,L-VASE,True,15691.7021484375
LLaVA-1.5,L-VASE,True,88623.6015625
LLaVA-1.5,L-VASE,True,9030.0712890625
LLaVA-1.5,L-VASE,True,26112.423828125
LLaVA-1.5,L-VASE,True,35552.8125
LLaVA-1.5,L-VASE,True,14798.7822265625
LLaVA-1.5,L-VASE,True,25547.4296875
LLaVA-1.5,L-VASE,True,26974.708984375
LLaVA-1.5,L-VASE,True,113774.78125
LLaVA-1.5,L-VASE,True,71986.34375
LLaVA-1.5,L-VASE,True,8683.06640625
LLaVA-1.5,L-VASE,True,38824.3203125
LLaVA-1.5,L-VASE,True,49193.05859375
LLaVA-1.5,L-VASE,True,58977.57421875
LLaVA-1.5,L-VASE,True,21364.9296875
LLaVA-1.5,L-VASE,True,66108.296875
LLaVA-1.5,L-VASE,True,25940.8203125
LLaVA-1.5,L-VASE,True,88222.578125
LLaVA-1.5,L-VASE,True,58728.765625
LLaVA-1.5,L-VASE,True,76103.15625
LLaVA-1.5,L-VASE,True,23312.375
LLaVA-1.5,L-VASE,True,35774.12890625
LLaVA-1.5,L-VASE,True,50294.734375
LLaVA-1.5,L-VASE,True,62937.41796875
LLaVA-1.5,L-VASE,True,49719.1015625
LLaVA-1.5,L-VASE,True,79001.140625
LLaVA-1.5,L-VASE,True,4057.486328125
LLaVA-1.5,L-VASE,True,9113.751953125
LLaVA-1.5,L-VASE,True,6119.7890625
LLaVA-1.5,L-VASE,True,32932.359375
LLaVA-1.5,L-VASE,True,6956.4296875
LLaVA-1.5,L-VASE,True,25432.587890625
LLaVA-1.5,L-VASE,True,82454.796875
LLaVA-1.5,L-VASE,True,87592.09375
LLaVA-1.5,L-VASE,True,60493.125
LLaVA-1.5,L-VASE,True,45363.89453125
LLaVA-1.5,L-VASE,True,40421.9921875
LLaVA-1.5,L-VASE,True,44076.15234375
LLaVA-1.5,L-VASE,True,37755.92578125
LLaVA-1.5,L-VASE,True,12750.23046875
LLaVA-1.5,L-VASE,True,90787.6015625
LLaVA-1.5,L-VASE,True,23333.19921875
LLaVA-1.5,L-VASE,True,10172.9228515625
LLaVA-1.5,L-VASE,True,5243.4638671875
LLaVA-1.5,L-VASE,True,42363.74609375
LLaVA-1.5,L-VASE,True,10920.12890625
LLaVA-1.5,L-VASE,True,13959.5927734375
LLaVA-1.5,L-VASE,True,48657.7734375
LLaVA-1.5,L-VASE,True,20017.87109375
LLaVA-1.5,L-VASE,True,33949.0859375
LLaVA-1.5,L-VASE,True,82562.921875
LLaVA-1.5,L-VASE,True,5967.228515625
LLaVA-1.5,L-VASE,True,44961.5859375
LLaVA-1.5,L-VASE,True,51474.79296875
LLaVA-1.5,L-VASE,True,18680.8359375
LLaVA-1.5,L-VASE,True,23467.7265625
LLaVA-1.5,L-VASE,True,69457.0
LLaVA-1.5,L-VASE,True,22933.33203125
LLaVA-1.5,L-VASE,True,23600.986328125
LLaVA-1.5,L-VASE,True,24825.83203125
LLaVA-1.5,L-VASE,True,84623.109375
LLaVA-1.5,L-VASE,True,29896.05859375
LLaVA-1.5,L-VASE,True,66095.5703125
LLaVA-1.5,L-VASE,True,9114.51953125
LLaVA-1.5,L-VASE,True,7174.7978515625
LLaVA-1.5,L-VASE,True,65511.06640625
LLaVA-1.5,L-VASE,True,31490.041015625
LLaVA-1.5,L-VASE,True,74126.125
LLaVA-1.5,L-VASE,True,45169.76953125
LLaVA-1.5,L-VASE,True,37528.05078125
LLaVA-1.5,L-VASE,True,12533.60546875
LLaVA-1.5,L-VASE,True,15004.2587890625
LLaVA-1.5,L-VASE,True,50016.4609375
LLaVA-1.5,L-VASE,True,31404.724609375
LLaVA-1.5,L-VASE,True,68615.0546875
LLaVA-1.5,L-VASE,True,3687.292236328125
LLaVA-1.5,L-VASE,True,77147.7734375
LLaVA-1.5,L-VASE,True,47528.8671875
LLaVA-1.5,L-VASE,True,19044.6328125
LLaVA-1.5,L-VASE,True,8350.2958984375
LLaVA-1.5,L-VASE,True,45141.421875
LLaVA-1.5,L-VASE,True,111821.2109375
LLaVA-1.5,L-VASE,True,739.2965087890625
LLaVA-1.5,L-VASE,True,39152.4921875
LLaVA-1.5,L-VASE,True,10658.5390625
LLaVA-1.5,L-VASE,True,20319.328125
LLaVA-1.5,L-VASE,True,100116.203125
LLaVA-1.5,L-VASE,True,154442.46875
LLaVA-1.5,L-VASE,True,78762.3828125
LLaVA-1.5,L-VASE,True,61105.34765625
LLaVA-1.5,L-VASE,True,86087.6953125
LLaVA-1.5,L-VASE,True,95296.0703125
LLaVA-1.5,L-VASE,True,81439.234375
LLaVA-1.5,L-VASE,True,115376.296875
LLaVA-1.5,L-VASE,True,197500.390625
LLaVA-1.5,L-VASE,True,50231.734375
LLaVA-1.5,L-VASE,True,21829.77734375
LLaVA-1.5,L-VASE,True,81490.6328125
LLaVA-1.5,L-VASE,True,35146.89453125
LLaVA-1.5,L-VASE,True,27673.53515625
LLaVA-1.5,L-VASE,True,30589.9609375
LLaVA-1.5,L-VASE,True,149488.890625
LLaVA-1.5,L-VASE,True,65558.078125
LLaVA-1.5,L-VASE,True,15445.5986328125
LLaVA-1.5,L-VASE,True,38921.18359375
LLaVA-1.5,L-VASE,True,18062.044921875
LLaVA-1.5,L-VASE,True,127820.1171875
LLaVA-1.5,L-VASE,True,57188.47265625
LLaVA-1.5,L-VASE,True,3166.4677734375
LLaVA-1.5,L-VASE,True,145395.265625
LLaVA-1.5,L-VASE,True,40784.72265625
LLaVA-1.5,L-VASE,True,59766.46875
LLaVA-1.5,L-VASE,True,31899.1171875
LLaVA-1.5,L-VASE,True,34816.30078125
LLaVA-1.5,L-VASE,True,41269.2421875
LLaVA-1.5,L-VASE,True,106982.515625
LLaVA-1.5,L-VASE,True,5367.48779296875
LLaVA-1.5,L-VASE,True,10889.2177734375
LLaVA-1.5,L-VASE,True,19128.640625
LLaVA-1.5,L-VASE,True,110384.4453125
LLaVA-1.5,L-VASE,True,13534.30859375
LLaVA-1.5,L-VASE,True,135767.375
LLaVA-1.5,L-VASE,True,65864.640625
LLaVA-1.5,L-VASE,True,78924.78125
LLaVA-1.5,L-VASE,True,83425.6015625
LLaVA-1.5,L-VASE,True,9748.3681640625
LLaVA-1.5,L-VASE,True,67047.265625
LLaVA-1.5,L-VASE,True,48720.171875
LLaVA-1.5,L-VASE,True,104598.7265625
LLaVA-1.5,L-VASE,True,96477.59375
LLaVA-1.5,L-VASE,True,129345.9921875
LLaVA-1.5,L-VASE,True,71168.953125
LLaVA-1.5,L-VASE,True,2389.419677734375
LLaVA-1.5,L-VASE,True,81956.0
LLaVA-1.5,L-VASE,True,41053.66015625
LLaVA-1.5,L-VASE,True,78910.234375
LLaVA-1.5,L-VASE,True,78583.1875
LLaVA-1.5,L-VASE,True,16565.51171875
LLaVA-1.5,L-VASE,True,126237.234375
LLaVA-1.5,L-VASE,True,32043.55859375
LLaVA-1.5,L-VASE,True,20754.2109375
LLaVA-1.5,L-VASE,True,93884.96875
LLaVA-1.5,L-VASE,True,16928.4765625
LLaVA-1.5,L-VASE,True,73517.828125
LLaVA-1.5,L-VASE,True,80785.3046875
LLaVA-1.5,L-VASE,True,81196.0078125
LLaVA-1.5,L-VASE,True,118984.1328125
LLaVA-1.5,L-VASE,True,20633.78515625
LLaVA-1.5,L-VASE,True,131669.484375
LLaVA-1.5,L-VASE,True,77406.2578125
LLaVA-1.5,L-VASE,True,104404.8203125
LLaVA-1.5,L-VASE,True,25351.0234375
LLaVA-1.5,L-VASE,True,14406.8310546875
LLaVA-1.5,L-VASE,True,94271.640625
LLaVA-1.5,L-VASE,True,63025.6640625
LLaVA-1.5,L-VASE,True,43231.23046875
LLaVA-1.5,L-VASE,True,61789.33984375
LLaVA-1.5,L-VASE,True,12050.4052734375
LLaVA-1.5,L-VASE,True,10288.30859375
LLaVA-1.5,L-VASE,True,51123.421875
LLaVA-1.5,L-VASE,True,95361.1328125
LLaVA-1.5,L-VASE,True,21421.228515625
LLaVA-1.5,L-VASE,True,11282.5888671875
LLaVA-1.5,L-VASE,True,49551.41796875
LLaVA-1.5,L-VASE,True,121278.3671875
LLaVA-1.5,L-VASE,True,5493.07421875
LLaVA-1.5,L-VASE,True,46073.53515625
LLaVA-1.5,L-VASE,True,3308.6435546875
LLaVA-1.5,L-VASE,True,54144.96875
LLaVA-1.5,L-VASE,True,83144.8046875
LLaVA-1.5,L-VASE,True,11643.392578125
LLaVA-1.5,L-VASE,True,2173.2685546875
LLaVA-1.5,L-VASE,True,121201.4453125
LLaVA-1.5,L-VASE,True,107999.109375
LLaVA-1.5,L-VASE,True,4037.075927734375
LLaVA-1.5,L-VASE,True,17786.748046875
LLaVA-1.5,L-VASE,True,19189.25
LLaVA-1.5,L-VASE,True,43357.52734375
LLaVA-1.5,L-VASE,True,117399.046875
LLaVA-1.5,L-VASE,True,89703.859375
LLaVA-1.5,L-VASE,True,62065.796875
LLaVA-1.5,L-VASE,True,10094.09375
LLaVA-1.5,L-VASE,True,104034.2890625
LLaVA-1.5,L-VASE,True,35871.1953125
LLaVA-1.5,L-VASE,True,116669.875
LLaVA-1.5,L-VASE,True,80110.2109375
LLaVA-1.5,L-VASE,True,105059.5625
LLaVA-1.5,L-VASE,True,17044.5234375
LLaVA-1.5,L-VASE,True,25648.791015625
LLaVA-1.5,L-VASE,True,111872.296875
LLaVA-1.5,L-VASE,True,19236.224609375
LLaVA-1.5,L-VASE,True,28810.55078125
LLaVA-1.5,L-VASE,True,69946.515625
LLaVA-1.5,L-VASE,True,62319.46875
LLaVA-1.5,L-VASE,True,62471.53515625
LLaVA-1.5,L-VASE,True,106778.375
LLaVA-1.5,L-VASE,True,7260.22216796875
LLaVA-1.5,L-VASE,True,49367.96484375
LLaVA-1.5,L-VASE,True,14841.8203125
LLaVA-1.5,L-VASE,True,82947.078125
LLaVA-1.5,L-VASE,True,39619.95703125
LLaVA-1.5,L-VASE,True,80854.9453125
LLaVA-1.5,L-VASE,True,21158.4921875
LLaVA-1.5,L-VASE,True,35179.83203125
LLaVA-1.5,L-VASE,True,121544.328125
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,0.49911174178123474
LLaVA-Med,VASE,True,0.3209947943687439
LLaVA-Med,VASE,True,0.42256176471710205
LLaVA-Med,VASE,True,0.4996863007545471
LLaVA-Med,VASE,True,0.49988943338394165
LLaVA-Med,VASE,True,0.49999886751174927
LLaVA-Med,VASE,True,0.49974140524864197
LLaVA-Med,VASE,True,0.4999854266643524
LLaVA-Med,VASE,True,0.49999985098838806
LLaVA-Med,VASE,True,0.4999997317790985
LLaVA-Med,VASE,True,0.499986469745636
LLaVA-Med,VASE,True,0.49293312430381775
LLaVA-Med,VASE,True,0.4999706745147705
LLaVA-Med,VASE,True,0.49981918931007385
LLaVA-Med,VASE,True,0.49999016523361206
LLaVA-Med,VASE,True,0.499946266412735
LLaVA-Med,VASE,True,0.4999921917915344
LLaVA-Med,VASE,True,0.49998897314071655
LLaVA-Med,VASE,True,0.49998873472213745
LLaVA-Med,VASE,True,0.49986833333969116
LLaVA-Med,VASE,True,0.4998733103275299
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,0.49911174178123474
LLaVA-Med,VASE,True,0.05851544439792633
LLaVA-Med,VASE,True,0.49999332427978516
LLaVA-Med,VASE,True,0.4998876750469208
LLaVA-Med,VASE,True,0.4999735355377197
LLaVA-Med,VASE,True,0.49999985098838806
LLaVA-Med,VASE,True,0.499999076128006
LLaVA-Med,VASE,True,0.4967944622039795
LLaVA-Med,VASE,True,0.4999447166919708
LLaVA-Med,VASE,True,0.4999960958957672
LLaVA-Med,VASE,True,0.4999997913837433
LLaVA-Med,VASE,True,0.4999992549419403
LLaVA-Med,VASE,True,0.4999997317790985
LLaVA-Med,VASE,True,0.5000026226043701
LLaVA-Med,VASE,True,0.4997003674507141
LLaVA-Med,VASE,True,0.4997948408126831
LLaVA-Med,VASE,True,0.49992668628692627
LLaVA-Med,VASE,True,0.49983781576156616
LLaVA-Med,VASE,True,0.4999973475933075
LLaVA-Med,VASE,True,0.4999740719795227
LLaVA-Med,VASE,True,0.4999876618385315
LLaVA-Med,VASE,True,0.49999964237213135
LLaVA-Med,VASE,True,0.4999828040599823
LLaVA-Med,VASE,True,0.4994496703147888
LLaVA-Med,VASE,True,0.49933022260665894
LLaVA-Med,VASE,True,0.4999995231628418
LLaVA-Med,VASE,True,0.4990466237068176
LLaVA-Med,VASE,True,0.4999615550041199
LLaVA-Med,VASE,True,0.5000037550926208
LLaVA-Med,VASE,True,0.5000016689300537
LLaVA-Med,VASE,True,0.5000003576278687
LLaVA-Med,VASE,True,0.5000022053718567
LLaVA-Med,VASE,True,0.49999135732650757
LLaVA-Med,VASE,True,0.49999943375587463
LLaVA-Med,VASE,True,0.030981305986642838
LLaVA-Med,VASE,True,0.015163565054535866
LLaVA-Med,VASE,True,0.4999995827674866
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,4.093730240128934e-06
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,3.842262685793685e-08
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,0.4998980462551117
LLaVA-Med,VASE,True,0.4999864101409912
LLaVA-Med,VASE,True,0.5000003576278687
LLaVA-Med,VASE,True,0.49999818205833435
LLaVA-Med,VASE,True,0.49994173645973206
LLaVA-Med,VASE,True,0.4999912679195404
LLaVA-Med,VASE,True,0.49994978308677673
LLaVA-Med,VASE,True,0.4999920427799225
LLaVA-Med,VASE,True,0.5000052452087402
LLaVA-Med,VASE,True,0.5000012516975403
LLaVA-Med,VASE,True,0.5000020861625671
LLaVA-Med,VASE,True,0.43673834204673767
LLaVA-Med,VASE,True,0.49999335408210754
LLaVA-Med,VASE,True,0.49794989824295044
LLaVA-Med,VASE,True,0.49999406933784485
LLaVA-Med,VASE,True,0.49999919533729553
LLaVA-Med,VASE,True,0.4999944269657135
LLaVA-Med,VASE,True,0.4989325702190399
LLaVA-Med,VASE,True,0.4999970495700836
LLaVA-Med,VASE,True,0.4976651668548584
LLaVA-Med,VASE,True,0.5
LLaVA-Med,VASE,True,0.4999988377094269
LLaVA-Med,VASE,True,0.4991523325443268
LLaVA-Med,VASE,True,0.49999576807022095
LLaVA-Med,VASE,True,0.4999988377094269
LLaVA-Med,VASE,True,0.49999964237213135
LLaVA-Med,VASE,True,0.49999985098838806
LLaVA-Med,VASE,True,0.4999961853027344
LLaVA-Med,VASE,True,0.4999907910823822
LLaVA-Med,VASE,True,0.49999743700027466
LLaVA-Med,VASE,True,0.49999719858169556
LLaVA-Med,VASE,True,0.499999463558197
LLaVA-Med,VASE,True,0.49758464097976685
LLaVA-Med,VASE,True,0.4988677501678467
LLaVA-Med,VASE,True,0.5000001192092896
LLaVA-Med,VASE,True,0.49993476271629333
LLaVA-Med,VASE,True,0.49999991059303284
LLaVA-Med,VASE,True,0.5000000596046448
LLaVA-Med,VASE,True,0.49998918175697327
LLaVA-Med,VASE,True,0.5000004172325134
LLaVA-Med,VASE,True,0.49982529878616333
LLaVA-Med,VASE,True,0.499963641166687
LLaVA-Med,VASE,True,0.499999076128006
LLaVA-Med,VASE,True,0.49997594952583313
LLaVA-Med,VASE,True,0.5
LLaVA-Med,VASE,True,0.4999874234199524
LLaVA-Med,VASE,True,0.4999989867210388
LLaVA-Med,VASE,True,0.49999770522117615
LLaVA-Med,VASE,True,0.499963641166687
LLaVA-Med,VASE,True,0.49984556436538696
LLaVA-Med,VASE,True,0.49999967217445374
LLaVA-Med,VASE,True,0.49999818205833435
LLaVA-Med,VASE,True,0.49999940395355225
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,0.4985881447792053
LLaVA-Med,VASE,True,0.4999943673610687
LLaVA-Med,VASE,True,0.4999941885471344
LLaVA-Med,VASE,True,0.4999883770942688
LLaVA-Med,VASE,True,0.2587839663028717
LLaVA-Med,VASE,True,0.49998530745506287
LLaVA-Med,VASE,True,0.49999505281448364
LLaVA-Med,VASE,True,0.38304388523101807
LLaVA-Med,VASE,True,0.49998939037323
LLaVA-Med,VASE,True,0.49999871850013733
LLaVA-Med,VASE,True,0.4999152719974518
LLaVA-Med,VASE,True,0.49868088960647583
LLaVA-Med,VASE,True,0.49997973442077637
LLaVA-Med,VASE,True,0.49999046325683594
LLaVA-Med,VASE,True,0.41785702109336853
LLaVA-Med,VASE,True,0.49804604053497314
LLaVA-Med,VASE,True,0.49998992681503296
LLaVA-Med,VASE,True,0.4971725344657898
LLaVA-Med,VASE,True,0.4999972879886627
LLaVA-Med,VASE,True,0.4999805688858032
LLaVA-Med,VASE,True,0.08862480521202087
LLaVA-Med,VASE,True,0.030610747635364532
LLaVA-Med,VASE,True,0.019485823810100555
LLaVA-Med,VASE,True,0.00032760834437794983
LLaVA-Med,VASE,True,0.20389561355113983
LLaVA-Med,VASE,True,0.4993538558483124
LLaVA-Med,VASE,True,0.499877393245697
LLaVA-Med,VASE,True,0.4999218285083771
LLaVA-Med,VASE,True,0.49980130791664124
LLaVA-Med,VASE,True,0.4997591972351074
LLaVA-Med,VASE,True,0.49999114871025085
LLaVA-Med,VASE,True,0.3731464147567749
LLaVA-Med,VASE,True,0.49984976649284363
LLaVA-Med,VASE,True,0.49994096159935
LLaVA-Med,VASE,True,0.49999696016311646
LLaVA-Med,VASE,True,0.4959384799003601
LLaVA-Med,VASE,True,0.49993816018104553
LLaVA-Med,VASE,True,0.5000026226043701
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,0.49996426701545715
LLaVA-Med,VASE,True,0.4999963641166687
LLaVA-Med,VASE,True,0.49999940395355225
LLaVA-Med,VASE,True,0.49997806549072266
LLaVA-Med,VASE,True,0.48653846979141235
LLaVA-Med,VASE,True,0.4998842477798462
LLaVA-Med,VASE,True,0.49996843934059143
LLaVA-Med,VASE,True,0.49999698996543884
LLaVA-Med,VASE,True,0.49752944707870483
LLaVA-Med,VASE,True,0.4998897612094879
LLaVA-Med,VASE,True,0.4998031556606293
LLaVA-Med,VASE,True,0.4868248701095581
LLaVA-Med,VASE,True,0.4992721974849701
LLaVA-Med,VASE,True,0.4999082684516907
LLaVA-Med,VASE,True,0.49999451637268066
LLaVA-Med,VASE,True,0.4923955202102661
LLaVA-Med,VASE,True,0.4997953474521637
LLaVA-Med,VASE,True,0.5000032782554626
LLaVA-Med,VASE,True,0.49996766448020935
LLaVA-Med,VASE,True,0.4806115925312042
LLaVA-Med,VASE,True,0.10602154582738876
LLaVA-Med,VASE,True,0.4996439814567566
LLaVA-Med,VASE,True,0.4999127686023712
LLaVA-Med,VASE,True,0.4998973309993744
LLaVA-Med,VASE,True,0.494980126619339
LLaVA-Med,VASE,True,0.47837164998054504
LLaVA-Med,VASE,True,0.49997466802597046
LLaVA-Med,VASE,True,0.4999924898147583
LLaVA-Med,VASE,True,0.4999944865703583
LLaVA-Med,VASE,True,0.4998861849308014
LLaVA-Med,VASE,True,0.4999958872795105
LLaVA-Med,VASE,True,0.4999934136867523
LLaVA-Med,VASE,True,0.4998413622379303
LLaVA-Med,VASE,True,0.2703363597393036
LLaVA-Med,VASE,True,0.4998070001602173
LLaVA-Med,VASE,True,0.49533164501190186
LLaVA-Med,VASE,True,0.49999287724494934
LLaVA-Med,VASE,True,0.4921669065952301
LLaVA-Med,VASE,True,0.4871617257595062
LLaVA-Med,VASE,True,0.49999356269836426
LLaVA-Med,VASE,True,0.49998319149017334
LLaVA-Med,VASE,True,0.4999908208847046
LLaVA-Med,VASE,True,0.49999648332595825
LLaVA-Med,VASE,True,0.49999815225601196
LLaVA-Med,VASE,True,0.49962669610977173
LLaVA-Med,VASE,True,0.49678707122802734
LLaVA-Med,VASE,True,0.4899098575115204
LLaVA-Med,VASE,True,0.45702457427978516
LLaVA-Med,VASE,True,0.49983471632003784
LLaVA-Med,VASE,True,0.4999327063560486
LLaVA-Med,VASE,True,0.4992479681968689
LLaVA-Med,VASE,True,0.49998947978019714
LLaVA-Med,VASE,True,0.49982377886772156
LLaVA-Med,VASE,True,0.4999765455722809
LLaVA-Med,VASE,True,0.4996328353881836
LLaVA-Med,VASE,True,0.4999316334724426
LLaVA-Med,VASE,True,0.42563626170158386
LLaVA-Med,VASE,True,0.4984847605228424
LLaVA-Med,VASE,True,0.4997664988040924
LLaVA-Med,VASE,True,0.4999997317790985
LLaVA-Med,VASE,True,0.4989486336708069
LLaVA-Med,VASE,True,0.4979745149612427
LLaVA-Med,VASE,True,0.4822981357574463
LLaVA-Med,VASE,True,0.49991339445114136
LLaVA-Med,VASE,True,0.4996020495891571
LLaVA-Med,VASE,True,0.49983325600624084
LLaVA-Med,VASE,True,0.49995651841163635
LLaVA-Med,VASE,True,0.4999758303165436
LLaVA-Med,VASE,True,0.4999534487724304
LLaVA-Med,VASE,True,0.4998664855957031
LLaVA-Med,VASE,True,0.4998416602611542
LLaVA-Med,VASE,True,0.49997466802597046
LLaVA-Med,VASE,True,0.49906590580940247
LLaVA-Med,VASE,True,0.49992835521698
LLaVA-Med,VASE,True,0.49995213747024536
LLaVA-Med,VASE,True,0.49993646144866943
LLaVA-Med,VASE,True,0.4648512601852417
LLaVA-Med,VASE,True,0.4999963641166687
LLaVA-Med,VASE,True,0.4999959170818329
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,0.49976325035095215
LLaVA-Med,VASE,True,0.49998724460601807
LLaVA-Med,VASE,True,0.49999067187309265
LLaVA-Med,VASE,True,0.49748098850250244
LLaVA-Med,VASE,True,0.4144870936870575
LLaVA-Med,VASE,True,0.4999135732650757
LLaVA-Med,VASE,True,0.4996204078197479
LLaVA-Med,VASE,True,0.4999421238899231
LLaVA-Med,VASE,True,0.5000005960464478
LLaVA-Med,VASE,True,0.49999040365219116
LLaVA-Med,VASE,True,0.49947890639305115
LLaVA-Med,VASE,True,0.49999934434890747
LLaVA-Med,VASE,True,0.4999990165233612
LLaVA-Med,VASE,True,0.49940550327301025
LLaVA-Med,VASE,True,0.4980049133300781
LLaVA-Med,VASE,True,0.5000004768371582
LLaVA-Med,VASE,True,0.23818640410900116
LLaVA-Med,VASE,True,0.001284811762161553
LLaVA-Med,VASE,True,0.2140997350215912
LLaVA-Med,VASE,True,0.49990928173065186
LLaVA-Med,VASE,True,0.49988728761672974
LLaVA-Med,VASE,True,0.49999481439590454
LLaVA-Med,VASE,True,0.48284199833869934
LLaVA-Med,VASE,True,0.4999820590019226
LLaVA-Med,VASE,True,0.4999999701976776
LLaVA-Med,VASE,True,0.4999910295009613
LLaVA-Med,VASE,True,0.4999988377094269
LLaVA-Med,VASE,True,0.49983739852905273
LLaVA-Med,VASE,True,0.49998536705970764
LLaVA-Med,VASE,True,0.5
LLaVA-Med,VASE,True,0.4999946057796478
LLaVA-Med,VASE,True,0.499994158744812
LLaVA-Med,VASE,True,0.4999958574771881
LLaVA-Med,VASE,True,0.4998680055141449
LLaVA-Med,VASE,True,0.4999801814556122
LLaVA-Med,VASE,True,0.4999847710132599
LLaVA-Med,VASE,True,0.4999998211860657
LLaVA-Med,VASE,True,0.49999991059303284
LLaVA-Med,VASE,True,0.49999886751174927
LLaVA-Med,VASE,True,0.49998506903648376
LLaVA-Med,VASE,True,0.4999183118343353
LLaVA-Med,VASE,True,0.49999845027923584
LLaVA-Med,VASE,True,0.5000001192092896
LLaVA-Med,VASE,True,0.5
LLaVA-Med,VASE,True,0.49999627470970154
LLaVA-Med,VASE,True,0.49999916553497314
LLaVA-Med,VASE,True,0.452318400144577
LLaVA-Med,VASE,True,0.4999999701976776
LLaVA-Med,VASE,True,0.4998767375946045
LLaVA-Med,VASE,True,0.49999743700027466
LLaVA-Med,VASE,True,0.4999997615814209
LLaVA-Med,VASE,True,0.4998547434806824
LLaVA-Med,VASE,True,0.4985271394252777
LLaVA-Med,VASE,True,0.5
LLaVA-Med,VASE,True,0.49999991059303284
LLaVA-Med,VASE,True,0.003121495246887207
LLaVA-Med,VASE,True,0.4999988377094269
LLaVA-Med,VASE,True,0.5000001192092896
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,False,0.0
LLaVA-Med,VASE,True,0.4991990923881531
LLaVA-Med,VASE,True,0.4999562203884125
LLaVA-Med,VASE,True,0.4998994469642639
LLaVA-Med,VASE,True,0.4999608099460602
LLaVA-Med,VASE,True,0.4999987483024597
LLaVA-Med,VASE,True,0.4999915063381195
LLaVA-Med,VASE,True,0.10846736282110214
LLaVA-Med,VASE,True,0.09564471244812012
LLaVA-Med,VASE,True,0.4737291932106018
LLaVA-Med,VASE,True,0.49961966276168823
LLaVA-Med,VASE,True,0.49999988079071045
LLaVA-Med,VASE,True,0.5000011324882507
LLaVA-Med,VASE,True,0.5
LLaVA-Med,VASE,True,0.4999999403953552
LLaVA-Med,VASE,True,0.4997236132621765
LLaVA-Med,VASE,True,0.498340904712677
LLaVA-Med,VASE,True,0.49999886751174927
LLaVA-Med,VASE,True,0.4934970438480377
LLaVA-Med,VASE,True,0.4999995529651642
LLaVA-Med,VASE,True,0.4999569058418274
LLaVA-Med,VASE,True,0.4999922811985016
LLaVA-Med,VASE,True,0.49994969367980957
LLaVA-Med,VASE,True,0.49999329447746277
LLaVA-Med,VASE,True,0.49997082352638245
LLaVA-Med,VASE,True,0.4999983012676239
LLaVA-Med,VASE,True,0.4927373230457306
LLaVA-Med,VASE,True,0.49950143694877625
LLaVA-Med,VASE,True,0.49999940395355225
